ML_away,ML_home,away_score,capture_time,current_line,current_total,event_id,event_status,home_score,minute,period,second
-295.0,240.0,,2020-12-26 23:01:20.179356,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:01:20.179356,-1.5,43.0,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:01:20.179356,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:01:20.179356,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:01:20.179356,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:01:20.179356,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:01:20.179356,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:01:20.179356,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:01:20.179356,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:02:19.802594,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:02:19.802594,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:02:19.802594,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:02:19.802594,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:02:19.802594,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:02:19.802594,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:02:19.802594,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:02:19.802594,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:02:19.802594,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:02:19.802594,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:02:19.802594,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:02:19.802594,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:03:21.624442,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:03:21.624442,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:03:21.624442,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:03:21.624442,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:03:21.624442,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:03:21.624442,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:03:21.624442,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:03:21.624442,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:03:21.624442,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:03:21.624442,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:03:21.624442,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:03:21.624442,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:04:19.911619,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:04:19.911619,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:04:19.911619,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:04:19.911619,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:04:19.911619,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:04:19.911619,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:04:19.911619,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:04:19.911619,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:04:19.911619,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:04:19.911619,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:04:19.911619,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:04:19.911619,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:05:19.502141,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:05:19.502141,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:05:19.502141,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:05:19.502141,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:05:19.502141,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:05:19.502141,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:05:19.502141,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:05:19.502141,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:05:19.502141,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:05:19.502141,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:05:19.502141,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:05:19.502141,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:06:20.009662,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:06:20.009662,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:06:20.009662,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:06:20.009662,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:06:20.009662,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:06:20.009662,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:06:20.009662,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:06:20.009662,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:06:20.009662,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:06:20.009662,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:06:20.009662,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:06:20.009662,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:07:29.722188,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:07:29.722188,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:07:29.722188,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:07:29.722188,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:07:29.722188,-1.5,43.0,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:07:29.722188,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:07:29.722188,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:07:29.722188,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:07:29.722188,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:07:29.722188,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:07:29.722188,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:07:29.722188,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:08:23.355480,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:08:23.355480,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:08:23.355480,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:08:23.355480,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:08:23.355480,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:08:23.355480,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:08:23.355480,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:08:23.355480,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:08:23.355480,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:08:23.355480,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:08:23.355480,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:08:23.355480,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:09:20.166293,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:09:20.166293,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:09:20.166293,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:09:20.166293,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:09:20.166293,-1.5,43.0,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:09:20.166293,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:09:20.166293,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:09:20.166293,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:09:20.166293,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:09:20.166293,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:09:20.166293,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:09:20.166293,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:10:18.848680,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:10:18.848680,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:10:18.848680,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:10:18.848680,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:10:18.848680,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:10:18.848680,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:10:18.848680,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:10:18.848680,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:10:18.848680,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:10:18.848680,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:10:18.848680,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:10:18.848680,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:11:20.250328,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:11:20.250328,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:11:20.250328,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:11:20.250328,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:11:20.250328,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:11:20.250328,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:11:20.250328,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:11:20.250328,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:11:20.250328,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:11:20.250328,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:11:20.250328,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:11:20.250328,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:12:20.307856,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:12:20.307856,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:12:20.307856,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:12:20.307856,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:12:20.307856,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:12:20.307856,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:12:20.307856,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:12:20.307856,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:12:20.307856,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:12:20.307856,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:12:20.307856,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:12:20.307856,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:13:21.074588,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:13:21.074588,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:13:21.074588,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:13:21.074588,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:13:21.074588,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:13:21.074588,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:13:21.074588,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:13:21.074588,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:13:21.074588,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:13:21.074588,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:13:21.074588,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:13:21.074588,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:14:19.665860,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:14:19.665860,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:14:19.665860,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:14:19.665860,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:14:19.665860,-1.5,43.0,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:14:19.665860,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:14:19.665860,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:14:19.665860,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:14:19.665860,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:14:19.665860,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:14:19.665860,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:14:19.665860,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:15:19.507325,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:15:19.507325,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:15:19.507325,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:15:19.507325,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:15:19.507325,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:15:19.507325,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:15:19.507325,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:15:19.507325,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:15:19.507325,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:15:19.507325,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:15:19.507325,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:15:19.507325,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:16:19.762056,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:16:19.762056,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:16:19.762056,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:16:19.762056,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:16:19.762056,-1.5,43.0,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:16:19.762056,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:16:19.762056,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:16:19.762056,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:16:19.762056,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:16:19.762056,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:16:19.762056,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:16:19.762056,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:17:19.571235,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:17:19.571235,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:17:19.571235,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:17:19.571235,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:17:19.571235,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:17:19.571235,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:17:19.571235,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:17:19.571235,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:17:19.571235,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:17:19.571235,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:17:19.571235,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:17:19.571235,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:18:19.580289,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:18:19.580289,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:18:19.580289,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:18:19.580289,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:18:19.580289,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:18:19.580289,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:18:19.580289,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:18:19.580289,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:18:19.580289,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:18:19.580289,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:18:19.580289,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:18:19.580289,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:19:28.443723,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:19:28.443723,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:19:28.443723,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:19:28.443723,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:19:28.443723,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:19:28.443723,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:19:28.443723,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:19:28.443723,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:19:28.443723,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:19:28.443723,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:19:28.443723,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:19:28.443723,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:20:20.028889,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:20:20.028889,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:20:20.028889,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:20:20.028889,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:20:20.028889,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:20:20.028889,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:20:20.028889,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:20:20.028889,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:20:20.028889,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:20:20.028889,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:20:20.028889,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:20:20.028889,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:21:19.589481,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:21:19.589481,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:21:19.589481,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:21:19.589481,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:21:19.589481,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:21:19.589481,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:21:19.589481,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:21:19.589481,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:21:19.589481,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:21:19.589481,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:21:19.589481,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:21:19.589481,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:22:20.050664,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:22:20.050664,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:22:20.050664,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:22:20.050664,6.5,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:22:20.050664,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:22:20.050664,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:22:20.050664,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:22:20.050664,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:22:20.050664,-1.0,47.5,179639565,NOT_STARTED,,,,
-152.0,135.0,,2020-12-26 23:22:20.050664,3.0,49.5,175163781,NOT_STARTED,,,,
143.0,-165.0,,2020-12-26 23:22:20.050664,-3.0,54.0,179639567,NOT_STARTED,,,,
-305.0,255.0,,2020-12-26 23:22:20.050664,7.0,46.0,176073549,NOT_STARTED,,,,
420.0,-530.0,,2020-12-26 23:23:19.500549,-11.0,52.5,179639561,NOT_STARTED,,,,
390.0,-480.0,,2020-12-26 23:23:19.500549,-9.5,44.0,175163789,NOT_STARTED,,,,
-420.0,350.0,,2020-12-26 23:23:19.500549,8.5,47.0,179639560,NOT_STARTED,,,,
-295.0,240.0,,2020-12-26 23:23:19.500549,7.0,44.5,175163824,NOT_STARTED,,,,
106.0,-120.0,,2020-12-26 23:23:19.500549,-1.5,42.5,176125018,NOT_STARTED,,,,
260.0,-315.0,,2020-12-26 23:23:19.500549,-7.0,44.5,179640152,NOT_STARTED,,,,
138.0,-157.0,,2020-12-26 23:23:19.500549,-3.0,48.0,176121456,NOT_STARTED,,,,
104.0,-117.0,,2020-12-26 23:23:19.500549,-1.0,42.0,179639569,NOT_STARTED,,,,
100.0,-114.0,,2020-12-26 23:23:19.500549,-1.0,47.5,179639565,NOT_STARTED,,,,
